,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
590,Vintage Culture,Yesterday,0Ll26jZ8wzvUxaWdQlqIko,63,0.838,0.652,7,-7.005,1,0.0568,0.0232,0.418,0.573,0.666,124.004,165600,4
591,Thiaguinho,Eu Ando Mentindo Demais - Acústhico,2iybEj7JPjAWpjUww4dcLk,63,0.546,0.249,11,-8.201,1,0.0383,0.885,0.0,0.102,0.378,119.921,196925,4
592,Zedd,Good Thing (with Kehlani),5aUSEPNd3m5xliFK4pn5mU,88,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901,3
593,Avine Vinny,Volta Vai (feat. Simone & Simaria) - Ao Vivo,76A0QqpRJQwn3NCqqlNlqi,63,0.569,0.908,0,-2.477,0,0.0512,0.0677,0.0,0.743,0.526,130.142,203495,4
594,Vanessa Da Mata,Só Você e Eu,4kCdgmL0XJchvXVHi9NMCU,63,0.609,0.739,1,-7.845,1,0.0456,0.414,3.78e-05,0.124,0.758,162.058,202535,4
595,Lil Nas X,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,6woeVu3fVMflqen1t4N6pg,72,0.89,0.513,1,-5.996,1,0.154,0.0706,0.0,0.102,0.61,136.02,114133,4
596,Naiara Azevedo,Rapariga Digital,50Kq6Aw5YuGGewvnMIv5nL,63,0.885,0.88,11,-2.117,0,0.036,0.299,0.0,0.115,0.944,123.999,168549,4
597,Avine Vinny,Me Valoriza (feat. Dilsinho) - Ao Vivo,0QHaKDuprVngpie83ZaDnv,62,0.453,0.801,0,-3.546,1,0.106,0.131,0.0,0.861,0.664,149.745,184761,3
598,MC Levin,Sua amiga vou sarrar,6PyRfJN2K5Sm1vfOuF4Z9z,62,0.921,0.533,9,-3.408,0,0.0749,0.433,0.0,0.0832,0.673,130.014,149603,4
599,OneRepublic,Rescue Me,0mjAU3yKR1QnXnHtjGJqTM,86,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049,158900,4
600,Dennis DJ,Megamix do Baile,59tSlCFPJFirBx0brfxaRO,63,0.847,0.847,11,-6.92,0,0.353,0.475,0.0,0.118,0.741,149.947,224368,4
601,Belo,Contramão,1My9szlkGyZhwofQL9p07c,62,0.743,0.652,0,-5.765,0,0.0855,0.722,0.0,0.361,0.466,124.012,180726,3
602,MC Neguinho do Kaxeta,Inevitável / Cheiro Bom,6VS7lJh5QIAkElyZXodt9c,62,0.832,0.596,4,-6.617,0,0.249,0.634,0.0,0.347,0.647,130.004,262549,4
603,Ferrugem,Nesse embalo - Ao vivo,1s9quTXJB7oYzQFnzCt85S,62,0.562,0.733,0,-6.34,1,0.0461,0.701,0.0,0.973,0.742,139.851,185781,4
604,Zé Neto & Cristiano,Sobrando Ausência - Acústico,6XuDrq67jkLcbzQN3tHRt8,63,0.749,0.677,10,-5.419,1,0.0494,0.469,0.0,0.337,0.631,111.822,151636,4
605,DAY,Geminiana,4KiXDE5NqGi5v4vh2Wpfuh,62,0.713,0.35,8,-9.957,1,0.0821,0.351,0.0,0.228,0.503,130.128,164820,4
606,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],56AMYGJzxBO6p8v0wEe9de,89,0.848,0.713,7,-5.636,0,0.176,0.158,0.0,0.0765,0.509,111.984,279907,4
607,Mariah Carey,The Star,5Fa5GvXvxIvdYSAJyaBEqW,7,0.564,0.546,11,-7.551,1,0.0309,0.29,0.0,0.166,0.153,118.243,241453,4
608,Fernando & Sorocaba,Casal Perfeito,5B0dkFOUq0w6hasCeyr4o9,62,0.532,0.547,2,-5.076,1,0.222,0.764,0.0,0.214,0.842,147.527,180825,4
609,MC WM,Doida,4AyZQaRMTszmhWo7enzHqe,62,0.768,0.598,8,-7.441,0,0.225,0.238,0.0,0.115,0.908,155.939,173448,4
610,ROSALÍA,"Yo x Ti, Tu x Mi",7BlBVFwvbWvcwNcUarQmjk,91,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040,4
611,Anitta,Poquito,5qm2otRZaeZaqdLVVohUjq,65,0.701,0.852,0,-4.03,1,0.126,0.509,0.0,0.309,0.607,144.837,175671,4
612,MC Kevin o Chris,Relação Aberta,6ApFEGU7KEwsvAqdbvn49p,62,0.843,0.658,7,-2.74,1,0.407,0.654,0.0,0.0931,0.775,150.017,140852,4
613,Heavy Baile,Cavalgada,42Da3AUXS33ukp0hYTvxUz,62,0.729,0.886,11,-2.926,1,0.106,0.113,0.0,0.202,0.781,139.862,147429,4
614,Matheus & Kauan,"Cerveja, Sal E Limão",0NvJLuAz5qjO6FRegFcjGN,62,0.703,0.791,2,-4.286,1,0.0375,0.202,0.0,0.519,0.496,115.934,197597,4
615,Jão,A Última Noite,1COly0kisSWSrcUQkXUMcF,62,0.554,0.51,7,-8.485,1,0.0477,0.673,0.0,0.0964,0.713,154.787,255160,3
616,Dj Gabriel do Borel,Tome na Pepeka,0dilaI6Xr9P0oqErTjs98x,62,0.687,0.901,5,-5.839,0,0.0579,0.429,0.0,0.199,0.526,84.993,120320,4
617,Enzo Rabelo,Perfeitinha,7w76uEM3hma2UVplxgfFWT,62,0.756,0.655,6,-3.491,1,0.0269,0.298,1.7e-05,0.172,0.635,117.055,187191,4
618,Felp 22,Não Volto,0coMyavxt9GBli4voSWNgs,62,0.543,0.595,0,-7.951,1,0.41,0.495,0.0,0.124,0.408,88.496,170667,4
619,Camila Cabello,Should've Said It,0sHc1EEeOnmgjP6QmsR7px,66,0.666,0.549,5,-5.781,0,0.0269,0.0281,0.000181,0.136,0.596,98.014,200626,4
620,MC Bruninho,Amém,0DAm9SwFaSPlggmfNhq2tw,63,0.78,0.487,4,-5.7,1,0.0636,0.635,0.0,0.161,0.615,76.985,154290,4
621,Gabriela Rocha,Hosana - Ao Vivo,4O7Ln8etrGytw9GzXTcwZX,62,0.265,0.526,6,-13.154,0,0.038,0.0266,5.14e-06,0.195,0.313,153.813,326883,3
622,Marcos & Belutti,Não Planeje Nada,1wWewVITrqZzlbrHnZzqm2,62,0.66,0.778,8,-4.314,1,0.0574,0.348,0.0,0.723,0.48,147.096,177807,4
623,Now United,Crazy Stupid Silly Love,0W9X3qlK1viNRugIwRUjrZ,63,0.782,0.565,2,-5.631,0,0.0383,0.174,0.0,0.0802,0.455,103.039,178354,4
624,Juice WRLD,Bandit (with YoungBoy Never Broke Again),6Gg1gjgKi2AK4e0qzsR7sd,93,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323,4
625,L7NNON,Sorrisos (feat. Lourena),4S3zWMCOGI5k61u78QTGWR,62,0.828,0.63,0,-8.195,1,0.0479,0.145,1.03e-05,0.0965,0.481,132.009,240000,4
626,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),7Feaw9WAEREY0DUOSXJLOM,85,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,4
627,Bom Gosto,Pega Senha,0fXEqhOUCqzodwftAMIJud,62,0.621,0.74,5,-5.922,1,0.0888,0.664,0.0,0.377,0.689,91.457,176111,4
628,Raffa Torres,Libera Ela - Ao Vivo,69AbPwG0u66dqQvLBFw5Ur,62,0.496,0.788,9,-6.519,1,0.0398,0.539,2.26e-06,0.701,0.813,73.305,198577,4
629,Maluma,11 PM,7KbF6AdprOXEEHlsq11Z6d,88,0.777,0.712,10,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,175733,4
630,Luan Santana,meu investimento - ao vivo,2Sz00SuzTybkhvO80veJFa,63,0.415,0.787,11,-5.243,1,0.0343,0.501,0.0,0.748,0.48,147.639,184846,4
631,Luíza & Maurílio,Licença Aí,7FQL91pqz0F47Mvu8CLivR,62,0.754,0.71,8,-3.87,1,0.0848,0.244,0.0,0.144,0.788,119.94,197638,4
632,Mc Magal,Ilhabela,76pHbXh7rrzR0zm1MY4lEo,62,0.541,0.583,10,-6.856,0,0.112,0.235,0.0,0.33,0.534,159.685,263523,4
633,Cacife Clandestino,Me Espera,6nxtCTnwxoRIAzbIrXGlT5,62,0.767,0.609,5,-6.947,0,0.0485,0.0233,0.0,0.114,0.742,140.061,242219,4
634,Bruno Martini,Sua Vez,41aM1UUOKve4PcxzdmP6uh,62,0.727,0.68,1,-6.261,0,0.204,0.282,0.0,0.229,0.578,159.869,168029,4
635,Mc Mr. Bim,Eu Que Sabotei,5Wkjt0hDmxs9ZBBoFnMm3z,62,0.709,0.691,6,-3.83,0,0.133,0.843,4.63e-06,0.0942,0.615,130.201,120581,4
636,Dani Russo,Na Frente do Paredão,7beEc1rSQX8KAsrpV2lVwJ,62,0.763,0.813,11,-6.671,0,0.19,0.113,0.00015,0.0907,0.714,94.197,144929,5
637,Gabriel Gonti,A Gente Se Dá Bem,7dLpa10WnGum4uJHF3aP6e,62,0.756,0.35,2,-11.381,1,0.0756,0.62,0.0,0.367,0.865,133.831,166489,4
638,Camila Cabello,Bad Kind of Butterflies,0Q2kFlgnqusKAqCDpCKAIY,65,0.495,0.308,1,-9.528,0,0.141,0.506,0.0,0.247,0.273,108.484,169335,3
639,Pineapple StormTv,Nemo,0uiacvQPCC2C5OdPOnyIJy,0,0.761,0.637,8,-7.04,0,0.0533,0.327,0.0,0.0812,0.256,109.964,216000,4
640,Eduardo Costa,Coração Pirata,06fXA4r9Ed7DLaeasczSLa,62,0.667,0.685,0,-3.895,1,0.0261,0.581,2.42e-06,0.118,0.652,97.03,268288,4
641,Ariana Grande,Bad To You (with Normani & Nicki Minaj),7vJS1DPc3FzBtqBs8n3mW5,83,0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,0.629,147.983,171840,4
642,Xand Avião,O Mundo Tá Louco - Ao Vivo,5axpYSAlU1kLknhyz2gzK4,62,0.733,0.872,9,-2.27,0,0.0738,0.293,0.0,0.35,0.735,149.997,194291,4
643,Wesley Safadão,Mal de Ex - Ao Vivo,5epE7Ljqg45Izc0YGjTz79,62,0.542,0.915,0,-4.398,1,0.0478,0.0351,0.0,0.478,0.854,164.929,162209,4
644,Taylor Swift,The Man,3RauEVgRgj1IuWdJ9fDs70,83,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,190360,4
645,Isaias Saad,Enche-me - Ao Vivo,7AHSqYhBEL41VTISN6wPR1,63,0.391,0.68,2,-7.145,1,0.0401,0.00846,0.0,0.0992,0.16,135.068,450560,4
646,Camila Cabello,This Love,7cHje4KLujM18aBSLvaySE,64,0.494,0.502,8,-5.75,1,0.0329,0.253,4.37e-06,0.105,0.162,179.643,220072,3
647,Jão,Triste Pra Sempre,3n7ZwCXQUZekntN3f7dzwD,62,0.667,0.44,11,-7.93,1,0.168,0.509,0.0,0.105,0.395,89.891,179446,4
648,League of Legends,Phoenix,6zAiRKvAMlXHxEtyO4yxIO,79,0.42,0.723,10,-6.86,0,0.175,0.0638,1.17e-05,0.123,0.288,167.806,197634,4
649,Post Malone,Enemies (feat. DaBaby),0Xek5rqai2jcOWCYWJfVCF,88,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,4
650,Black Alien,Vai Baby,2Kk7b7iKXhFETUvKD4LaHS,62,0.697,0.58,7,-7.388,1,0.299,0.22,0.0,0.0824,0.546,82.004,177077,4
651,MC Caverinha,Não Pisa no Meu Boot,0fDXd6UXam6MUuaK8lihwJ,62,0.95,0.303,7,-15.73,1,0.355,0.306,0.0,0.115,0.421,120.015,164000,4
652,Billie Eilish,i love you,6CcJMwBtXByIz4zQLzFkKc,86,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,4
653,Simone & Simaria,Qualidade De Vida - Ao Vivo,5Wmg5LPPJnbMsKA9fthM3l,62,0.832,0.833,10,-2.38,0,0.0975,0.621,0.0,0.645,0.853,135.049,154417,4
654,Major Lazer,Make It Hot,3MH4Qwn0qcUvzzqKSLdcnd,68,0.753,0.765,11,-4.648,1,0.0403,0.00279,0.025,0.696,0.497,97.0,168398,4
655,Camila Cabello,Feel It Twice,39jcp8zJH7nHWbB7Hr3sFJ,64,0.516,0.436,0,-5.568,0,0.0283,0.842,0.0,0.0901,0.376,132.07,188939,4
656,Marginal Supply,Marginais Boombap 2,5VDcqDsZKMqvabDW5wLuxf,62,0.805,0.709,11,-6.746,0,0.32,0.0598,0.0,0.131,0.767,91.169,363051,4
657,Wesley Safadão,Aprende a Terminar - Ao Vivo,6ZigtdiR81laRoabpWUrMP,62,0.578,0.852,0,-4.553,1,0.0949,0.0742,0.0,0.811,0.615,114.33,179488,4
658,Mc 7 Belo,Raba Safada,6oE2evkBEDuVHisROJPWg7,62,0.712,0.647,1,-3.2,1,0.42,0.578,0.00356,0.0763,0.737,130.551,147618,4
659,Avine Vinny,Feliz ou Infelizmente - Ao Vivo,4HNBOr3mHPr56RTvnj8CEP,62,0.469,0.867,11,-3.712,1,0.0755,0.13,0.0,0.793,0.652,157.685,171182,4
660,Liu,Me Cura,5a3IAYtuNWDaOYJfI7P6nZ,62,0.76,0.656,8,-7.511,0,0.223,0.118,3.5e-06,0.237,0.389,122.071,183653,4
661,Dfideliz,Batom,5X1p2CarWqiYsur43hpKMD,62,0.783,0.678,4,-3.418,0,0.342,0.291,0.0,0.0978,0.436,97.781,211837,4
662,Avicii,SOS (feat. Aloe Blacc),2x0RZdkZcD8QRI53XT4GI5,84,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202,4
663,Felipe Araújo,Paranauê - Felipe Araújo In Brasília / Ao Vivo,0G0Uhkjv8DDi97aXYCwnT8,47,0.486,0.877,2,-2.615,1,0.0972,0.294,0.0,0.447,0.699,125.988,153167,4
664,Camila Cabello,Used to This,3r73OmpBtQAwMgawxOmlg0,64,0.583,0.495,1,-7.681,0,0.0813,0.361,3.35e-06,0.348,0.364,100.047,210002,4
665,WC no Beat,Hoje Tem,7gYwLhNCMY8JHsnmXh8gOm,62,0.758,0.654,10,-6.965,0,0.0758,0.268,0.0,0.162,0.587,134.998,181461,4
666,Camila Cabello,Dream of You,7jJ4y8hXMLMlGBu7Zm1XZj,64,0.659,0.663,11,-6.823,1,0.0811,0.205,0.0,0.105,0.333,140.013,222999,4
667,Fernando & Sorocaba,Já Destampei - Ao Vivo,0UA2iNlVbNoroZrBIuwCuE,59,0.876,0.833,3,-4.49,0,0.0673,0.17,0.0,0.144,0.832,127.938,165858,4
668,Sorriso Maroto,Escondido dos seus Pais - Ao Vivo,0VU5ZAQNxGunmLvmetQkSe,62,0.701,0.83,2,-6.291,1,0.0634,0.737,0.0,0.772,0.812,155.071,170709,4
669,Bad Bunny,Callaita,2TH65lNHgvLxCKXM3apjxI,93,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4
670,Matheus & Kauan,Quarta Cadeira - Acústico,3xW3gvAnYH2JsLnubQ4GyT,62,0.497,0.651,8,-5.082,1,0.134,0.473,0.0,0.146,0.68,112.388,210610,3
671,DaBaby,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,91,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715,4
672,Tiago Iorc,Desconstrução,0BzRlHCiks2DGlfsEKy54f,62,0.653,0.238,3,-14.374,0,0.0549,0.105,0.000501,0.111,0.236,122.705,283787,4
673,Os Barões Da Pisadinha,Sou Eu,1Nj7fZGwoFzjGjdSAgzlu1,62,0.759,0.881,7,-6.331,1,0.0502,0.563,1.51e-06,0.0589,0.965,172.066,147252,4
674,Felipe Araújo,Fetiche - Felipe Araújo In Brasília / Ao Vivo,0Y9ZdYgDxGP0g27EwPLjuc,46,0.704,0.716,1,-5.437,1,0.0465,0.556,2.33e-06,0.933,0.653,143.914,185767,4
675,Imaginasamba,Sou eu,6hRbUQLiOg4dLFPBvTzdIr,62,0.552,0.639,0,-6.145,1,0.0328,0.592,0.0,0.122,0.676,153.737,202887,4
676,Heavy Baile,Grelinho de Diamante,0sIH5cIVjwWTa4fu4ArApK,62,0.626,0.961,11,-2.513,0,0.275,0.00363,8.11e-05,0.151,0.751,149.966,134400,4
677,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",4lJNen4SMTIJMahALc3DcB,80,0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,187027,4
678,Lux & Tróia,Bixinho - Lux & Tróia Remix,15nSPIvq0OlUjOizpinwgH,62,0.84,0.633,10,-7.923,0,0.0708,0.0213,0.000795,0.0775,0.685,90.012,207917,4
679,Mc Don Juan,Sai Pra Lá,3mOTImYvsTNYV72s66e2pc,62,0.469,0.563,2,-6.337,1,0.0733,0.236,1.21e-06,0.354,0.612,82.273,136615,5
680,Lagum,Andar Sozinho (feat. Jão),6VgqKm7c4chTnDmyInAxPS,62,0.785,0.439,5,-8.223,0,0.0374,0.176,0.0,0.335,0.437,130.021,180213,4
681,MC Kekel,Abandonei a Gabriela,1s3FJ4mqVXodFLUMmrLYjO,62,0.701,0.667,5,-6.407,1,0.0435,0.04,0.0,0.214,0.673,89.974,216000,4
682,MC WM,Paradinha bole bole,0PEEPvgqtyU7HIBUnzVn4a,57,0.655,0.672,11,-5.862,0,0.0843,0.00742,0.0189,0.0753,0.923,101.968,137941,4
683,Dilsinho,Quarto e Sala,6QyteCN7QMe0JFLTQVtzDH,62,0.641,0.488,2,-9.426,1,0.0348,0.745,0.0,0.113,0.691,141.968,177336,4
684,Bruna Karla,Tudo é Possível,0RWkB6OSSKRH9ChUof0ITQ,62,0.425,0.549,2,-10.611,1,0.0354,0.186,0.0,0.372,0.427,147.807,395436,4
685,Luma Elpidio,Venho a Ti,360gCLBRm4Caa50Vlbluhy,62,0.374,0.414,2,-7.161,1,0.0344,0.0549,0.0,0.112,0.196,124.211,346044,4
686,Camila Cabello,First Man,6TRt2bniIq0EIlrDlje7b8,63,0.572,0.292,7,-7.621,1,0.0364,0.906,1.04e-06,0.106,0.223,100.152,228759,4
687,Grandes Encontros,Oa Oa (Canção do Amor) / Porradão,0Lfgn7WrhYBVofFOzzrpmV,62,0.607,0.65,7,-6.46,1,0.0336,0.77,5.98e-06,0.134,0.744,88.022,281685,4
688,Felipe Araújo,Inventa Algum Sentimento - Felipe Araújo In Brasília / Ao Vivo,6oYn2mhl8HULB8mv4a6jD4,45,0.56,0.848,0,-2.614,1,0.252,0.368,0.0,0.844,0.648,163.034,173732,4
689,Djonga,HAT-­TRICK,1crJyVBXmm9w8ljO6PylZ6,62,0.809,0.595,9,-7.423,1,0.38,0.138,0.0,0.276,0.304,127.086,258816,4
690,Felipe Araújo,Longevidade - Felipe Araújo In Brasília / Ao Vivo,0eqLiLn2xo9pgDsXqZoK9n,45,0.661,0.818,0,-4.249,1,0.0537,0.476,0.0,0.927,0.451,129.013,170100,4
691,Logic,Innermission,2fjEYg4Fz2VuP6Iw4iZN3O,1,0.741,0.759,8,-4.387,1,0.21,0.58,0.0,0.103,0.49,95.101,240053,4
692,Rubel,Medo Bobo,17dS7mrtNwH05RFjgMjLFi,62,0.484,0.276,8,-12.028,0,0.0323,0.615,0.0538,0.11,0.439,119.861,198059,5
693,Mc Davi,Balança o Coração,2SfdVU5XuymvhiPpWuxZoB,62,0.835,0.38,4,-7.894,1,0.081,0.335,0.0,0.258,0.658,130.165,195692,4
694,Xang,Brisadão Na Dela,0lfiCykYr1kvnZyZxGN0rB,61,0.835,0.523,0,-5.612,1,0.0507,0.495,0.0,0.118,0.257,115.055,144072,4
695,Malibu,Cigana,2GBwxkBpmhs9UoDxsBeP4a,61,0.676,0.538,11,-7.089,0,0.0462,0.374,0.0,0.111,0.549,145.959,265753,4
696,Dennis DJ,Em Dezembro de 81 - Dennis Remix,1UKhz4nwDimN60254KbcST,38,0.737,0.945,2,-4.208,1,0.315,0.314,5.38e-05,0.0701,0.293,154.919,146096,4
697,Thiaguinho MT,Tudo Ok,4HUZBG98TYbxSR9V1V2DWS,62,0.814,0.755,11,-6.164,0,0.0942,0.239,0.0,0.306,0.963,79.975,178500,4
698,Sidoka,Espanha,5pFmgdBYYVWFWgMi03jl69,62,0.921,0.645,7,-6.43,0,0.16,0.305,0.0,0.109,0.528,114.931,168152,4
699,Tiago Iorc,Deitada Nessa Cama,2t80PJ9OW8JyZUCM9vFTh3,62,0.554,0.377,0,-9.712,1,0.0302,0.182,0.0,0.103,0.311,113.75,246055,4
700,Marshmello,Here With Me,5icOoE6VgqFKohjWWNp0Ac,85,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,156347,4
701,Emicida,Pequenas Alegrias da Vida Adulta (feat. Thiago Ventura),78m3BiWZ2dLGzElYwrIfFD,61,0.752,0.662,4,-8.011,0,0.485,0.56,0.0,0.0668,0.695,81.912,292013,4
702,MC Kevin o Chris,Um Bom Malandro,3eHO0G5hO0HY6oqNoAvkMv,62,0.755,0.558,9,-1.595,1,0.466,0.22,0.0,0.0696,0.791,160.036,102060,4
703,Ferrugem,Sinto sua falta / É natural / Pra você acreditar / Pirata e tesouro - Ao vivo,3Y4Hb9pm222fOawpKVZXny,61,0.498,0.82,2,-5.337,1,0.0398,0.46,0.0,0.995,0.574,149.818,469044,4
704,J Balvin,LA CANCIÓN,0fea68AdmYNygeTGI4RC18,93,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,4
705,Coldplay,Orphans,6muOWhMh7Tf0UFUtMDBhUR,84,0.503,0.808,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.283,107.975,197533,4
706,Amigos,Sinônimos / Pense Em Mim / É o Amor,47uSaJXqUIYdgCyFzuikoW,62,0.322,0.565,0,-9.908,1,0.0759,0.082,0.0,0.183,0.382,74.874,345150,4
707,Biel XCamoso,Socadona,68e2Tum5lmngiUEjRalVuC,61,0.727,0.69,1,-7.151,1,0.0742,0.17,1.21e-06,0.0917,0.826,169.974,119676,4
708,The Chainsmokers,Takeaway,63VyEdzMM3w4ZQ1WtARa2S,86,0.294,0.505,3,-8.106,1,0.042,0.12,0.0,0.0977,0.357,85.332,209893,1
709,Felipe Araújo,Atrasadinha - Felipe Araújo In Brasília / Ao Vivo,1JMIqwEEL9AR4ov8wXozId,41,0.575,0.809,7,-4.175,1,0.0391,0.408,0.0,0.937,0.759,159.96,174683,4
710,Kygo,Higher Love,6oJ6le65B3SEqPwMRNXWjY,90,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267,4
711,PH e Michel,Eu Me Acostumei - Ao Vivo Em Goiânia / 2019,484HHqXBpNz93sc5gajE8v,62,0.632,0.694,0,-4.232,0,0.0963,0.527,0.0,0.848,0.652,155.051,200926,4
712,Post Malone,Die For Me (feat. Future & Halsey),2C6WXnmZ66tHhHlnvwePiK,85,0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,245267,4
713,Lana Del Rey,Fuck it I love you,7MtVPRGtZl6rPjMfLoI3Lh,77,0.532,0.452,9,-10.654,0,0.043,0.892,0.00113,0.127,0.203,129.895,218288,4
714,Mc João,Pra Desestressar,2H9jmbHyfrscVcpxB6YE0g,61,0.869,0.435,4,-5.665,0,0.0631,0.315,0.0,0.0924,0.534,115.099,183652,4
715,TWICE,Feel Special,0u7aRGM7YmvtsmG5NSrNsO,83,0.709,0.959,1,-1.339,1,0.0603,0.0296,0.00188,0.107,0.644,128.983,206868,4
716,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",1WSGTYKLEpKfNQYYW5Oymt,81,0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,0.69,95.266,158027,4
717,UCLÃ,Pa Pa Pa,4R03Jhjw8Xo03HVreifTCa,61,0.871,0.652,4,-4.424,0,0.0671,0.122,0.0,0.0746,0.563,97.946,230357,4
718,Ludmilla,Flash,1RRwxw0XhC1buas00YzKaG,62,0.811,0.638,5,-7.266,0,0.0969,0.443,0.0,0.319,0.68,108.046,155139,4
719,MC Rick,"Mac Mac, Vem Tranquila",5vE9sI49JgZ38y7OAJP3Zc,61,0.842,0.319,9,-10.394,1,0.368,0.449,0.0,0.112,0.371,86.577,162429,3
720,Felp 22,Jovem Tralha,62vwXXITnuKIaCabwWXyhm,61,0.736,0.699,10,-4.216,0,0.0399,0.0924,0.0,0.124,0.416,135.924,202059,4
721,Luísa Sonza,Não Vou Mais Parar,2DztKBCrWV0JIcmu4U8by8,39,0.717,0.779,8,-3.956,1,0.0462,0.132,2.85e-05,0.0415,0.869,95.993,169634,4
722,Luan Estilizado,É Só Oi e Tchau,6V6Vgs8NDlYappnYAq0Syy,61,0.516,0.823,9,-4.602,1,0.0678,0.35,0.0,0.492,0.688,159.91,207319,4
723,Armandinho,Amor Vem Cá,2nxGSc5GlChwA3DSWNO61P,62,0.698,0.76,1,-8.11,0,0.0306,0.0541,0.0033,0.102,0.788,140.059,202027,4
724,Niago e Seltinho,Barulho da Kikada,3ZxlrpzPr0ZPoqMXJXRCeb,61,0.792,0.736,0,-8.088,1,0.333,0.00321,1.98e-05,0.0783,0.599,188.07,145000,4
725,Dj W-Beatz,Rockstar dos Fluxo - Remix,359CCgLU6yerxu9nzDqDXA,61,0.81,0.955,0,-0.284,0,0.317,0.306,0.0,0.32,0.656,149.069,212231,4
726,Zé Vaqueiro,Se Você Se Entregar,2uWtBr5kbHalirtKxHc0Bw,61,0.672,0.787,2,-5.78,0,0.0331,0.215,0.0,0.114,0.963,155.992,200986,4
727,Os Barões Da Pisadinha,Eu Acho Que Não,5uaK6bYrpEqRkJjERzAXfT,61,0.75,0.872,0,-5.67,1,0.0576,0.59,0.0,0.0434,0.942,172.139,169587,4
728,Maluma,Qué Pena,5099x34vBakWpGkHourFxP,88,0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,212711,5
729,Grupo Quintessencia,Sou Favela - Ao Vivo,12OmqR5wilxSsUWBpq54yC,61,0.404,0.803,5,-6.542,0,0.0461,0.701,0.0,0.971,0.85,73.313,207896,4
730,Black Alien,Que Nem o Meu Cachorro,6EHOyqVSyd8JRmQniT721T,61,0.726,0.649,2,-8.97,1,0.442,0.378,9.34e-06,0.0673,0.171,176.043,211364,4
731,Derek,Eu Tenho Drip,4vSQiyuTOUHvKM043BGqa4,61,0.884,0.401,9,-10.136,1,0.072,0.251,1.43e-05,0.497,0.479,122.0,99605,4
732,Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",3y3brCCecHC3Db18aIOnny,81,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,215316,4
733,Miley Cyrus,Slide Away,44ADyYoY5liaRa3EOAl4uf,85,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,233654,4
734,MC Rick,My Names Mc Rick,2tWjvpYWAjhzwHsuuvC9gM,61,0.929,0.449,3,-4.736,0,0.126,0.544,0.0,0.0972,0.304,132.026,149133,4
735,Péricles,Vai Babar / Poder de Sedução - Ao Vivo,67lruROcgkaIkopDBohfTe,61,0.651,0.813,7,-5.895,1,0.0866,0.717,0.0,0.838,0.759,126.025,252500,4
736,Mc Don Juan,Calendário do Papai,6QKfGMAS86EtOpnHOSj0fv,61,0.815,0.437,2,-9.189,1,0.0548,0.244,0.0,0.206,0.567,130.024,141192,4
737,Turma do Pagode,O Brasil Tem Que Te Ver (feat. MC Kevinho),3SVRfC0uq01bI5jGCLkQjC,46,0.694,0.822,7,-5.478,0,0.0467,0.449,0.0,0.97,0.911,163.748,160976,4
